run,id,model,kind,tipo_documento,arquivo,target,answer,exact_match,target_ppl
1,14,base,pr,,803ca9056a85630b1d63e294b1a84005.txt,Francisco Savio Canuto Carvalho,"<b>Dr. José Carlos de Oliveira</b>

Na Portaria nº 184/2025 exped",0,482.1775
1,15,base,pr,,805de53b2723e5fb733545e1ea2b0540.txt,"R$ 517.927,50","R$ 1.000.000,00 (um milhão de reais)

O",0,6.7436
1,16,base,pr,,7f1acefb6915072ce9b7e488ef1e9655.txt,90 (noventa) dias,"120 dias.

A Lei Federal nº 14.133/2021,",0,6.512
1,17,base,pr,,8ac5b4cbc28019e2c1b298f10e441f1c.txt,GILBERTO SARAIVA RIBEIRO,"A) José Carlos de Oliveira
B) José Carlos de Oliveira
C) José Carlos de Oliveira
D)",1,22.3546
1,18,base,pr,,8af8d1f6f5d1cbca33f70d8ce819b317.txt,VISITADOR SOCIAL,"<b>Diretor de Operações</b>

Na Cláusula Segunda do Contrato de Admissão Temporária de",1,778.4084
1,19,base,pr,,8af058a6d855085dd09ba40dba41fb02.txt,Portaria N 95/2025,10000000000000000000000,0,7.8033
1,20,base,pr,,8ed36549e4eb15741c12227323135ad0.txt,TABULEIRO,"Marca registrada: ""MOLAS""
Modelo: ""MOLAS""
A marca registrada é ""M",0,2133.8839
1,21,base,pr,,daea27a52f683df99fdc0c95dd64c332.txt,"118.000,00",A Dotação Atualizada para a subfunção Defesa Civil é de R$ 1.000,0,5.6289
1,22,base,pr,,dd9eb5043eb40cbef43ae875d2d31456.txt,NEVES E NEVES PERITOS ASSOCIADOS LTDA,"A empresa contratada foi a empresa Contabilidade e Consultoria de Valença Ltda.

A Prefeitura de Valença",1,50.3985
1,23,base,pr,,f5c1b76d1b4bfa063c65bedda6feabfc.txt,DEUSA DE ARAUJO VIANA,"<b>Maria de Lourdes de Oliveira</b>

<b>Acesse a Portaria</b>

<b>Acesse a Resposta</b>",0,62.2003
1,24,base,pr,,f38dfd4a502822b4166109c8996caf37.txt,30.000 BTUs,"10.000 BTUs.

A capacidade térmica mínima do sistema de ar condicionado do compartimento",0,4.7954
1,25,base,pr,,f888826b761a5c6cde366bb97c8666c8.txt,"MARCOS ALESSANDRO ARAUJO PEREIRA-ME ""CLINICA ODONTOLOGICA ARTE EM DENTES""","A empresa contratada é a empresa <b>MARCOS ALESSANDRO ARAUJO PEREIRA</b>, com",0,11.6661
1,26,base,pr,,c9ee3969a1ead10001dc4a869bf0ce6b.txt,"R$ 15.709,00","R$ 1.000,00 (mil reais)
A Prefeitura de Ribeiro Gonçalves, por meio",0,5.186
1,27,base,pr,,d73d4af25f5364dd8c8e04ce8051edaa.txt,Rita de Cassia Leal Barbosa,"A) Maria
B) Maria
C) Maria
D) Maria
E) Maria
Resposta:",0,73.1623
1,28,base,pr,,d81fd8fa0bc280cfedf50ecf41306916.txt,0,"RREO Anexo 7, Jan-Ago 2025, 1.000,",1,7393.8396
1,29,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,ISABELA MAGNAGNAGNO,"A Prefeitura de Curimatá, através da Secretaria Municipal de Administração, contratou a profissional Ana Paula de Oliveira,",0,401.2938
1,30,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,Luis Pereira de Sousa,"<b>JOSÉ CARLOS DE OLIVEIRA</b>

No Extrato do Contrato nº 100",0,254.1636
1,31,base,pr,,f9038348cefaf32f188e6ce72a544257.txt,"R$ 108.276,65","O valor total do contrato é de R$ 1.000.000,00 (um",0,6.979
1,32,base,pr,,fb15a92c9132c8fb56f9dde2f3dfc304.txt,"R$ 238.675,00","O valor total homologado para o contratado é de R$ 1.000.000,",0,6.3282
1,33,base,pr,,2aeeceb1f91346ca919cd68ad2929f81.txt,Sra. CLAUDETE XIMENES CAVALCANTE,"<b>Maria de Lourdes de Oliveira</b>

<b>O que é o Artigo 1º?</b>
O Art",0,20.685
1,34,base,pr,,4a3458acd0f445b9ba3f8bbd03eda0e5.txt,Nívia Escórcio Alves,"A) Prof.ª Maria de Fátima de Oliveira
B) Prof.ª Maria de Fátima",0,119.2201
1,35,base,pr,,5aebc8497b64cdb2b9257b8b0b43ac6f.txt,"R$ 313.150,00","R$ 1.000,00 (mil reais)

No Extrato de Contrato nº",0,5.1991
1,36,base,pr,,5bed9f55b41986c3b98e40fcbbc20f65.txt,Médico Clínico ESF,"<b>Assistente Social</b>

A Portaria nº 156/2025 da Fundação Municipal de",1,47.2833
1,37,base,pr,,06ade48d34f99bb011c76e5424b2a0d3.txt,"3.700.956,93","O valor a ser computado como ""VALOR APLICADO EM ASPS (XVI)"" na coluna de Des",0,13.4627
1,38,base,pr,,6a177c144e75236423276ed544a6a0de.txt,"PROFESSOR CELETISTA DE MATEMÁTICA, 20H",O contratado José Rogério da Luz Barbosa Ribeiro exerce a função de Professor de Educação Infantil e Atividades Artísticas,0,11.1795
1,39,base,pr,,6d471ec88489d0d28df87fae3d6a3722.txt,UNIDADE ESCOLAR DESDETH VITORIO DIAS,"Escola Municipal Professora Maria de Lourdes de Oliveira.

No Extrato de Contrato nº 051/2",1,41.814
1,40,base,pr,,6e6982fb7279cf873f616f4db90b9a4f.txt,"1.025.000,00",O valor da Receita Corrente (I) é de R$ 1.000.00,0,4.6021
1,41,base,pr,,026c9c23526d7a16f2973d7210a4bbef.txt,Rafa e Pipo,A banda nacional de renome foi contratada para se apresentar no show artístico do evento Urufolia 20,0,322.9057
1,42,base,pr,,38f9c3acaaec0fc7e9541a44ca1d3130.txt,00081.003581/2025-83,10000000000000000000000,0,7.7081
1,43,base,pr,,100d12631e25840d6777ae6a9fb5c6bb.txt,"23.078,00","O valor total de R$ 1.000.000,00 (um milhão",0,12.886
1,44,base,pr,,661fbac225c8a913a6909b7a91488565.txt,LUMES CASA DO ELETRICISTA LTDA,A empresa vencedora do Pregão Eletrônico nº 026/2025 é a empresa,0,55.2099
1,45,base,pr,,20112c1082147e26880fd844458a9c5f.txt,"130.000,00","R$ 1.000.000,00 (um milhão de reais)",0,5.1463
1,46,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,4° Nível,"1º

A Portaria nº 067/2025-GAB/PMS expedida",0,106.6594
1,47,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,"R$ 49,57","R$ 0,00 (zero reais)

A empresa ""Sussuapara"" está realizando um",0,11.2305
1,48,base,pr,,397240e23e6881a9a6f404da1db30ca5.txt,JULIANA SALES MACHADO,"A homologação foi realizada pela Prefeitura de Batalha.

A Prefeitura de Batalha, por meio da Secretaria",1,209.7896
1,49,base,pr,,2313253e36f478866f39748183d0d492.txt,"136.012,80","R$ 1.000.000,00

O valor total da folha de pagamento",0,13.5517
1,50,base,pr,,0903278130689c92b572701d6f985077.txt,EWERTON GUSTAVO PEREIRA SILVA,"O nomeado é o Diretor Geral da Secretaria Municipal de Saúde.

A Portaria nº 130",1,19.423
2,1,base,pr,,9a2a8026e2b9531d4f2e24d182e8971c.txt,Auxiliar de Atividade Educacional 1,"<b>Assistente Social</b>

A servidora Maria Alice de Carvalho Serio foi contratada para exercer a função de",1,33.4856
2,2,base,pr,,72fabea47a883cedcb80e8ad7736f78f.txt,"R$ 61.600,00","R$ 1.000,00 (mil reais)

A Prefeitura de Paulistana, por",0,4.2043
2,3,base,pr,,84e1be7c07ac38859be563c063917dc2.txt,"R$ 108.675,60","1.000.000,00 (um milhão de reais)
Apresentação",0,7.8203
2,4,base,pr,,803ca9056a85630b1d63e294b1a84005.txt,Chefe de Departamento de Assistência Farmacêutica,"<b>Assistente Social</b>

A Secretaria Municipal de Saúde de Brasileira, através da Portaria nº 185",0,4.6711
2,5,base,pr,,805de53b2723e5fb733545e1ea2b0540.txt,35,10000000000000000000000,0,205.0846
2,6,base,pr,,7f1acefb6915072ce9b7e488ef1e9655.txt,GT ENGENHARIA E PROJETOS LTDA.,"<b>SÃO PAULO CONSTRUÇÕES E SERVIÇOS LTDA</b>

No Termo de Ratificação",1,14.122
2,7,base,pr,,8ac5b4cbc28019e2c1b298f10e441f1c.txt,Edivan Pereira de Miranda,"<b>Dr. José Carlos de Oliveira</b>

<b>Acesse a resposta</b>

<b>Acesse a resposta</b>",0,81.7184
2,8,base,pr,,8af8d1f6f5d1cbca33f70d8ce819b317.txt,Comarca de Esperantina,O foro competente para dirimir as questões oriundas do Contrato de Prestação de Serviços em Caráter Temporário ass,0,72.1006
2,9,base,pr,,8af058a6d855085dd09ba40dba41fb02.txt,Portaria N 98/2025,10000000000000000000000,0,17.3339
2,10,base,pr,,8ed36549e4eb15741c12227323135ad0.txt,"2.341,00","R$ 1.100,00 (Um mil e cem reais)
Ata de Homolog",0,12.0337
2,11,base,pr,,9a2a8026e2b9531d4f2e24d182e8971c.txt,40,"40 horas semanais.

A Prefeitura de Simões, por meio da Secretaria Municipal de Educação, está contrat",1,115.2388
2,12,base,pr,,72fabea47a883cedcb80e8ad7736f78f.txt,TARCISIO SOUSA E SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,"<b>JOSÉ CARLOS DE OLIVEIRA</b>

No Extrato de Contrato nº 022",0,7.111
2,13,base,pr,,84e1be7c07ac38859be563c063917dc2.txt,06.554.380/0001-92,"00.000.000.000-00
O CNPJ da entidade",0,5.5184
2,14,base,pr,,803ca9056a85630b1d63e294b1a84005.txt,Francisco Savio Canuto Carvalho,"<b>Dr. José Carlos de Oliveira</b>

Na Portaria nº 184/2025 exped",0,482.1775
2,15,base,pr,,805de53b2723e5fb733545e1ea2b0540.txt,"R$ 517.927,50","R$ 1.000.000,00 (um milhão de reais)

O",0,6.7436
2,16,base,pr,,7f1acefb6915072ce9b7e488ef1e9655.txt,90 (noventa) dias,"120 dias.

A Lei Federal nº 14.133/2021,",0,6.512
2,17,base,pr,,8ac5b4cbc28019e2c1b298f10e441f1c.txt,GILBERTO SARAIVA RIBEIRO,"A) José Carlos de Oliveira
B) José Carlos de Oliveira
C) José Carlos de Oliveira
D)",1,22.3546
2,18,base,pr,,8af8d1f6f5d1cbca33f70d8ce819b317.txt,VISITADOR SOCIAL,"<b>Diretor de Operações</b>

Na Cláusula Segunda do Contrato de Admissão Temporária de",1,778.4084
2,19,base,pr,,8af058a6d855085dd09ba40dba41fb02.txt,Portaria N 95/2025,10000000000000000000000,0,7.8033
2,20,base,pr,,8ed36549e4eb15741c12227323135ad0.txt,TABULEIRO,"Marca registrada: ""MOLAS""
Modelo: ""MOLAS""
A marca registrada é ""M",0,2133.8839
2,21,base,pr,,daea27a52f683df99fdc0c95dd64c332.txt,"118.000,00",A Dotação Atualizada para a subfunção Defesa Civil é de R$ 1.000,0,5.6289
2,22,base,pr,,dd9eb5043eb40cbef43ae875d2d31456.txt,NEVES E NEVES PERITOS ASSOCIADOS LTDA,"A empresa contratada foi a empresa Contabilidade e Consultoria de Valença Ltda.

A Prefeitura de Valença",1,50.3985
2,23,base,pr,,f5c1b76d1b4bfa063c65bedda6feabfc.txt,DEUSA DE ARAUJO VIANA,"<b>Maria de Lourdes de Oliveira</b>

<b>Acesse a Portaria</b>

<b>Acesse a Resposta</b>",0,62.2003
2,24,base,pr,,f38dfd4a502822b4166109c8996caf37.txt,30.000 BTUs,"10.000 BTUs.

A capacidade térmica mínima do sistema de ar condicionado do compartimento",0,4.7954
2,25,base,pr,,f888826b761a5c6cde366bb97c8666c8.txt,"MARCOS ALESSANDRO ARAUJO PEREIRA-ME ""CLINICA ODONTOLOGICA ARTE EM DENTES""","A empresa contratada é a empresa <b>MARCOS ALESSANDRO ARAUJO PEREIRA</b>, com",0,11.6661
2,26,base,pr,,c9ee3969a1ead10001dc4a869bf0ce6b.txt,"R$ 15.709,00","R$ 1.000,00 (mil reais)
A Prefeitura de Ribeiro Gonçalves, por meio",0,5.186
2,27,base,pr,,d73d4af25f5364dd8c8e04ce8051edaa.txt,Rita de Cassia Leal Barbosa,"A) Maria
B) Maria
C) Maria
D) Maria
E) Maria
Resposta:",0,73.1623
2,28,base,pr,,d81fd8fa0bc280cfedf50ecf41306916.txt,0,"RREO Anexo 7, Jan-Ago 2025, 1.000,",1,7393.8396
2,29,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,ISABELA MAGNAGNAGNO,"A Prefeitura de Curimatá, através da Secretaria Municipal de Administração, contratou a profissional Ana Paula de Oliveira,",0,401.2938
2,30,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,Luis Pereira de Sousa,"<b>JOSÉ CARLOS DE OLIVEIRA</b>

No Extrato do Contrato nº 100",0,254.1636
2,31,base,pr,,f9038348cefaf32f188e6ce72a544257.txt,"R$ 108.276,65","O valor total do contrato é de R$ 1.000.000,00 (um",0,6.979
2,32,base,pr,,fb15a92c9132c8fb56f9dde2f3dfc304.txt,"R$ 238.675,00","O valor total homologado para o contratado é de R$ 1.000.000,",0,6.3282
2,33,base,pr,,2aeeceb1f91346ca919cd68ad2929f81.txt,Sra. CLAUDETE XIMENES CAVALCANTE,"<b>Maria de Lourdes de Oliveira</b>

<b>O que é o Artigo 1º?</b>
O Art",0,20.685
2,34,base,pr,,4a3458acd0f445b9ba3f8bbd03eda0e5.txt,Nívia Escórcio Alves,"A) Prof.ª Maria de Fátima de Oliveira
B) Prof.ª Maria de Fátima",0,119.2201
2,35,base,pr,,5aebc8497b64cdb2b9257b8b0b43ac6f.txt,"R$ 313.150,00","R$ 1.000,00 (mil reais)

No Extrato de Contrato nº",0,5.1991
2,36,base,pr,,5bed9f55b41986c3b98e40fcbbc20f65.txt,Médico Clínico ESF,"<b>Assistente Social</b>

A Portaria nº 156/2025 da Fundação Municipal de",1,47.2833
2,37,base,pr,,06ade48d34f99bb011c76e5424b2a0d3.txt,"3.700.956,93","O valor a ser computado como ""VALOR APLICADO EM ASPS (XVI)"" na coluna de Des",0,13.4627
2,38,base,pr,,6a177c144e75236423276ed544a6a0de.txt,"PROFESSOR CELETISTA DE MATEMÁTICA, 20H",O contratado José Rogério da Luz Barbosa Ribeiro exerce a função de Professor de Educação Infantil e Atividades Artísticas,0,11.1795
2,39,base,pr,,6d471ec88489d0d28df87fae3d6a3722.txt,UNIDADE ESCOLAR DESDETH VITORIO DIAS,"Escola Municipal Professora Maria de Lourdes de Oliveira.

No Extrato de Contrato nº 051/2",1,41.814
2,40,base,pr,,6e6982fb7279cf873f616f4db90b9a4f.txt,"1.025.000,00",O valor da Receita Corrente (I) é de R$ 1.000.00,0,4.6021
2,41,base,pr,,026c9c23526d7a16f2973d7210a4bbef.txt,Rafa e Pipo,A banda nacional de renome foi contratada para se apresentar no show artístico do evento Urufolia 20,0,322.9057
2,42,base,pr,,38f9c3acaaec0fc7e9541a44ca1d3130.txt,00081.003581/2025-83,10000000000000000000000,0,7.7081
2,43,base,pr,,100d12631e25840d6777ae6a9fb5c6bb.txt,"23.078,00","O valor total de R$ 1.000.000,00 (um milhão",0,12.886
2,44,base,pr,,661fbac225c8a913a6909b7a91488565.txt,LUMES CASA DO ELETRICISTA LTDA,A empresa vencedora do Pregão Eletrônico nº 026/2025 é a empresa,0,55.2099
2,45,base,pr,,20112c1082147e26880fd844458a9c5f.txt,"130.000,00","R$ 1.000.000,00 (um milhão de reais)",0,5.1463
2,46,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,4° Nível,"1º

A Portaria nº 067/2025-GAB/PMS expedida",0,106.6594
2,47,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,"R$ 49,57","R$ 0,00 (zero reais)

A empresa ""Sussuapara"" está realizando um",0,11.2305
2,48,base,pr,,397240e23e6881a9a6f404da1db30ca5.txt,JULIANA SALES MACHADO,"A homologação foi realizada pela Prefeitura de Batalha.

A Prefeitura de Batalha, por meio da Secretaria",1,209.7896
2,49,base,pr,,2313253e36f478866f39748183d0d492.txt,"136.012,80","R$ 1.000.000,00

O valor total da folha de pagamento",0,13.5517
2,50,base,pr,,0903278130689c92b572701d6f985077.txt,EWERTON GUSTAVO PEREIRA SILVA,"O nomeado é o Diretor Geral da Secretaria Municipal de Saúde.

A Portaria nº 130",1,19.423
3,1,base,pr,,9a2a8026e2b9531d4f2e24d182e8971c.txt,Auxiliar de Atividade Educacional 1,"<b>Assistente Social</b>

A servidora Maria Alice de Carvalho Serio foi contratada para exercer a função de",1,33.4856
3,2,base,pr,,72fabea47a883cedcb80e8ad7736f78f.txt,"R$ 61.600,00","R$ 1.000,00 (mil reais)

A Prefeitura de Paulistana, por",0,4.2043
3,3,base,pr,,84e1be7c07ac38859be563c063917dc2.txt,"R$ 108.675,60","1.000.000,00 (um milhão de reais)
Apresentação",0,7.8203
3,4,base,pr,,803ca9056a85630b1d63e294b1a84005.txt,Chefe de Departamento de Assistência Farmacêutica,"<b>Assistente Social</b>

A Secretaria Municipal de Saúde de Brasileira, através da Portaria nº 185",0,4.6711
3,5,base,pr,,805de53b2723e5fb733545e1ea2b0540.txt,35,10000000000000000000000,0,205.0846
3,6,base,pr,,7f1acefb6915072ce9b7e488ef1e9655.txt,GT ENGENHARIA E PROJETOS LTDA.,"<b>SÃO PAULO CONSTRUÇÕES E SERVIÇOS LTDA</b>

No Termo de Ratificação",1,14.122
3,7,base,pr,,8ac5b4cbc28019e2c1b298f10e441f1c.txt,Edivan Pereira de Miranda,"<b>Dr. José Carlos de Oliveira</b>

<b>Acesse a resposta</b>

<b>Acesse a resposta</b>",0,81.7184
3,8,base,pr,,8af8d1f6f5d1cbca33f70d8ce819b317.txt,Comarca de Esperantina,O foro competente para dirimir as questões oriundas do Contrato de Prestação de Serviços em Caráter Temporário ass,0,72.1006
3,9,base,pr,,8af058a6d855085dd09ba40dba41fb02.txt,Portaria N 98/2025,10000000000000000000000,0,17.3339
3,10,base,pr,,8ed36549e4eb15741c12227323135ad0.txt,"2.341,00","R$ 1.100,00 (Um mil e cem reais)
Ata de Homolog",0,12.0337
3,11,base,pr,,9a2a8026e2b9531d4f2e24d182e8971c.txt,40,"40 horas semanais.

A Prefeitura de Simões, por meio da Secretaria Municipal de Educação, está contrat",1,115.2388
3,12,base,pr,,72fabea47a883cedcb80e8ad7736f78f.txt,TARCISIO SOUSA E SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,"<b>JOSÉ CARLOS DE OLIVEIRA</b>

No Extrato de Contrato nº 022",0,7.111
3,13,base,pr,,84e1be7c07ac38859be563c063917dc2.txt,06.554.380/0001-92,"00.000.000.000-00
O CNPJ da entidade",0,5.5184
3,14,base,pr,,803ca9056a85630b1d63e294b1a84005.txt,Francisco Savio Canuto Carvalho,"<b>Dr. José Carlos de Oliveira</b>

Na Portaria nº 184/2025 exped",0,482.1775
3,15,base,pr,,805de53b2723e5fb733545e1ea2b0540.txt,"R$ 517.927,50","R$ 1.000.000,00 (um milhão de reais)

O",0,6.7436
3,16,base,pr,,7f1acefb6915072ce9b7e488ef1e9655.txt,90 (noventa) dias,"120 dias.

A Lei Federal nº 14.133/2021,",0,6.512
3,17,base,pr,,8ac5b4cbc28019e2c1b298f10e441f1c.txt,GILBERTO SARAIVA RIBEIRO,"A) José Carlos de Oliveira
B) José Carlos de Oliveira
C) José Carlos de Oliveira
D)",1,22.3546
3,18,base,pr,,8af8d1f6f5d1cbca33f70d8ce819b317.txt,VISITADOR SOCIAL,"<b>Diretor de Operações</b>

Na Cláusula Segunda do Contrato de Admissão Temporária de",1,778.4084
3,19,base,pr,,8af058a6d855085dd09ba40dba41fb02.txt,Portaria N 95/2025,10000000000000000000000,0,7.8033
3,20,base,pr,,8ed36549e4eb15741c12227323135ad0.txt,TABULEIRO,"Marca registrada: ""MOLAS""
Modelo: ""MOLAS""
A marca registrada é ""M",0,2133.8839
3,21,base,pr,,daea27a52f683df99fdc0c95dd64c332.txt,"118.000,00",A Dotação Atualizada para a subfunção Defesa Civil é de R$ 1.000,0,5.6289
3,22,base,pr,,dd9eb5043eb40cbef43ae875d2d31456.txt,NEVES E NEVES PERITOS ASSOCIADOS LTDA,"A empresa contratada foi a empresa Contabilidade e Consultoria de Valença Ltda.

A Prefeitura de Valença",1,50.3985
3,23,base,pr,,f5c1b76d1b4bfa063c65bedda6feabfc.txt,DEUSA DE ARAUJO VIANA,"<b>Maria de Lourdes de Oliveira</b>

<b>Acesse a Portaria</b>

<b>Acesse a Resposta</b>",0,62.2003
3,24,base,pr,,f38dfd4a502822b4166109c8996caf37.txt,30.000 BTUs,"10.000 BTUs.

A capacidade térmica mínima do sistema de ar condicionado do compartimento",0,4.7954
3,25,base,pr,,f888826b761a5c6cde366bb97c8666c8.txt,"MARCOS ALESSANDRO ARAUJO PEREIRA-ME ""CLINICA ODONTOLOGICA ARTE EM DENTES""","A empresa contratada é a empresa <b>MARCOS ALESSANDRO ARAUJO PEREIRA</b>, com",0,11.6661
3,26,base,pr,,c9ee3969a1ead10001dc4a869bf0ce6b.txt,"R$ 15.709,00","R$ 1.000,00 (mil reais)
A Prefeitura de Ribeiro Gonçalves, por meio",0,5.186
3,27,base,pr,,d73d4af25f5364dd8c8e04ce8051edaa.txt,Rita de Cassia Leal Barbosa,"A) Maria
B) Maria
C) Maria
D) Maria
E) Maria
Resposta:",0,73.1623
3,28,base,pr,,d81fd8fa0bc280cfedf50ecf41306916.txt,0,"RREO Anexo 7, Jan-Ago 2025, 1.000,",1,7393.8396
3,29,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,ISABELA MAGNAGNAGNO,"A Prefeitura de Curimatá, através da Secretaria Municipal de Administração, contratou a profissional Ana Paula de Oliveira,",0,401.2938
3,30,base,pr,,d3422c832f17f64db691db01ba9c7836.txt,Luis Pereira de Sousa,"<b>JOSÉ CARLOS DE OLIVEIRA</b>

No Extrato do Contrato nº 100",0,254.1636
3,31,base,pr,,f9038348cefaf32f188e6ce72a544257.txt,"R$ 108.276,65","O valor total do contrato é de R$ 1.000.000,00 (um",0,6.979
3,32,base,pr,,fb15a92c9132c8fb56f9dde2f3dfc304.txt,"R$ 238.675,00","O valor total homologado para o contratado é de R$ 1.000.000,",0,6.3282
3,33,base,pr,,2aeeceb1f91346ca919cd68ad2929f81.txt,Sra. CLAUDETE XIMENES CAVALCANTE,"<b>Maria de Lourdes de Oliveira</b>

<b>O que é o Artigo 1º?</b>
O Art",0,20.685
3,34,base,pr,,4a3458acd0f445b9ba3f8bbd03eda0e5.txt,Nívia Escórcio Alves,"A) Prof.ª Maria de Fátima de Oliveira
B) Prof.ª Maria de Fátima",0,119.2201
3,35,base,pr,,5aebc8497b64cdb2b9257b8b0b43ac6f.txt,"R$ 313.150,00","R$ 1.000,00 (mil reais)

No Extrato de Contrato nº",0,5.1991
3,36,base,pr,,5bed9f55b41986c3b98e40fcbbc20f65.txt,Médico Clínico ESF,"<b>Assistente Social</b>

A Portaria nº 156/2025 da Fundação Municipal de",1,47.2833
3,37,base,pr,,06ade48d34f99bb011c76e5424b2a0d3.txt,"3.700.956,93","O valor a ser computado como ""VALOR APLICADO EM ASPS (XVI)"" na coluna de Des",0,13.4627
3,38,base,pr,,6a177c144e75236423276ed544a6a0de.txt,"PROFESSOR CELETISTA DE MATEMÁTICA, 20H",O contratado José Rogério da Luz Barbosa Ribeiro exerce a função de Professor de Educação Infantil e Atividades Artísticas,0,11.1795
3,39,base,pr,,6d471ec88489d0d28df87fae3d6a3722.txt,UNIDADE ESCOLAR DESDETH VITORIO DIAS,"Escola Municipal Professora Maria de Lourdes de Oliveira.

No Extrato de Contrato nº 051/2",1,41.814
3,40,base,pr,,6e6982fb7279cf873f616f4db90b9a4f.txt,"1.025.000,00",O valor da Receita Corrente (I) é de R$ 1.000.00,0,4.6021
3,41,base,pr,,026c9c23526d7a16f2973d7210a4bbef.txt,Rafa e Pipo,A banda nacional de renome foi contratada para se apresentar no show artístico do evento Urufolia 20,0,322.9057
3,42,base,pr,,38f9c3acaaec0fc7e9541a44ca1d3130.txt,00081.003581/2025-83,10000000000000000000000,0,7.7081
3,43,base,pr,,100d12631e25840d6777ae6a9fb5c6bb.txt,"23.078,00","O valor total de R$ 1.000.000,00 (um milhão",0,12.886
3,44,base,pr,,661fbac225c8a913a6909b7a91488565.txt,LUMES CASA DO ELETRICISTA LTDA,A empresa vencedora do Pregão Eletrônico nº 026/2025 é a empresa,0,55.2099
3,45,base,pr,,20112c1082147e26880fd844458a9c5f.txt,"130.000,00","R$ 1.000.000,00 (um milhão de reais)",0,5.1463
3,46,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,4° Nível,"1º

A Portaria nº 067/2025-GAB/PMS expedida",0,106.6594
3,47,base,pr,,52711fc7bbd56ce4996779ef4172bdd7.txt,"R$ 49,57","R$ 0,00 (zero reais)

A empresa ""Sussuapara"" está realizando um",0,11.2305
3,48,base,pr,,397240e23e6881a9a6f404da1db30ca5.txt,JULIANA SALES MACHADO,"A homologação foi realizada pela Prefeitura de Batalha.

A Prefeitura de Batalha, por meio da Secretaria",1,209.7896
3,49,base,pr,,2313253e36f478866f39748183d0d492.txt,"136.012,80","R$ 1.000.000,00

O valor total da folha de pagamento",0,13.5517
3,50,base,pr,,0903278130689c92b572701d6f985077.txt,EWERTON GUSTAVO PEREIRA SILVA,"O nomeado é o Diretor Geral da Secretaria Municipal de Saúde.

A Portaria nº 130",1,19.423
