model,id,n_tokens,doc_ppl
base,f9c66891c73a1a6850546540e5c60114,1023,8.5676
base,4664ee924a469a7388e970daf11a708f,1023,2.8116
base,067867a1c6ec5dbe6e6b6f225c628db9,369,7.5114
base,726ec0838466c34a690b47334ad90c3b,1023,9.4155
base,29aaf8b532efb835c7d8d22121695426,1023,9.7368
base,46d2f48f60cda28117db9590396959ba,1023,14.2094
base,fc0f29086c476c6c14899c5cd5b34693,1023,10.6725
base,3b154c198ddbde278f18ba02a5e10175,1023,16.9237
base,7a80037de47e09d970ee68881493e4c2,1023,4.6004
base,90b1766648cccf0086bad24c8ea10c40,1023,8.8407
base,420a73d97e91e142694f6413a7d3150d,319,7.9465
base,6eec3539f7395d38cf96f0498e864814,200,21.2191
base,9db0f61bfa383ee439935edb6b3978cb,1023,7.7371
base,4cd4420c535d3535bd0921bb45f999ed,1023,11.2287
base,798a20231754cb9fcb3b540d3b08632f,1023,12.6255
base,01c57660221d4310192f9016484f0d5d,1023,11.4418
base,625a02ea567522abc90c055c20b12c15,1023,14.3933
base,2ac1ab51dc7be89430b66656542d74f3,1023,13.5725
base,1a92847e7c740733a4fe3da0b1d93f7f,769,10.5446
base,0b23e15fbce6a9b626d45bf4651b6f99,1023,13.0459
base,d584b054d85893bfcf40a3768de8e5ae,1023,5.6808
base,0648380a3a581a6a17df28c4f80b9b6b,1023,15.6301
base,c2b947c056f95f11cc1b37913ea59acf,1023,30.17
base,a41fceda78f889e71606bb94b9ea3521,1023,9.8695
base,e8b9ef0dd821e5354e818c9b734d5c58,1023,9.3881
base,4f731a4e1181b627dc34a2f960fcfec3,1017,6.8601
base,5097a31712e050d9b7587dc243102e66,1023,20.098
base,b322ba0b46ef1711e67c45180e32d6e9,1023,13.1163
base,5e805d2f25e48e4ffffd0ef30c729e86,1023,10.5686
base,4621580c94f0452fabd7528f1a3cda31,1023,10.7928
base,f4d13ca73eb032f6df719bfa320b43bd,1023,9.2938
base,811de92395703acadf942fb29a7d5c12,1023,8.085
base,ff5222f1bb28adea9441a0b3525bdfd8,1023,7.0974
base,002db6604f1843470dde2c4d21d6f799,1023,29.209
base,0158be4aafa8c2dfc87d290a04febfef,1023,6.0967
base,d1ce9e84ae2655220ee4293b8199cfc0,1023,8.1772
base,7a5ec055a7f449673a8363dba1a07da4,1023,12.8253
base,72b8ffd088f1f422edc54192974d142b,1023,14.578
base,c18fea0535876c6ac2620b146d5f6291,1023,11.804
base,67d3e5f043aca9e54af5c5566e65d316,1023,8.7743
base,7c3d0d111d2860d6af821a99d80b3693,1023,68.6883
base,d939b01794c0979e6c3ea3dddf5e17cf,1023,7.8145
base,2f697fcc7752a44600a91998fe8a3a01,1023,4.3446
base,90ed936690048975035f2e582cfb36b0,737,8.4575
base,5713ad83cc10a67a51245f1afb9f9820,1023,5.1875
base,c676843de4161dd3226263afba2f7fad,1023,18.9677
base,0e735ed16b96fb1077d9292f98bd9d08,1023,9.7535
base,7513d5ce813578039cbaf7510e83d19e,137,17.4688
base,68cee526c2fd690aa585d5d9f638f71f,1023,7.0109
base,fd5fcb46de3754e6c299814ee0d048ff,1023,25.1745
base,f94e8e5c0eb8a4abd8c5f611bff53e61,1023,6.5624
base,4bca7c7faa398103efe1e437c0a1829d,513,14.304
base,a406a0a8fafa7687610310ebf4d97d0c,1023,13.7535
base,a39c6076700685845ac8053e3b027efa,1023,12.1166
base,60fac36954c68b98a8f01591c1e97c4e,1023,13.8434
base,a23db5858d02afd19589a87b1069c2e7,1023,4.2295
base,0a84248ea889043e065524939ab9edc5,1023,7.1514
base,0f9a8b41bd685940072c72bf7f09481d,1023,3.0149
base,510f94028be0811d4afd40b07435e16e,1023,4.8249
base,a8ac5e3794f5f465ab6a1593fdffb0d4,1023,10.1843
base,3e0d8438c42b3805f550a9ae472ff23d,1023,15.9034
base,44f08d6d1f49c5ab1107117be45a5147,1023,13.9699
base,c67448b7d33767abb04f2c290b4697cd,1023,9.9137
base,3d9c9fc9c9e69f2d74b05c63ff12a347,1023,15.548
base,aadf44dc723d9e29e42015fca4fa62ae,1023,17.9437
base,bb945d7518c45e159e52ac4a2bf3b64f,1023,5.0197
base,470ffde2a7373919d11fcbdf5f9fb32a,1023,4.0071
base,2418ce74bf9e0f1f0a3c2e374c71f96c,1023,18.1056
base,921fe5f12704b41704c7fbb7da55a1c2,1023,5.4918
base,1dd976fb9922568a65c3ed53eb14d85a,1023,12.1921
base,525e167502f622e0a37776243c26b96d,443,5.9707
base,c85e827522be94affd69f92143b5bf40,374,19.8232
base,2a36d912c4d7b26ee4080a9f10554536,1023,7.0362
base,c9ca5800a2f2abbc870d53f82de38fb4,517,8.3288
base,114dc73caf4bf3cf2e8294c1cea5e501,1023,16.5362
base,4c17d12bb4864c561dbe518d5b79be0d,1023,13.0352
base,f239db7688455adb991d4bd3bf6991d8,525,7.5773
base,9008e81fa58621f874f18718c25617b4,994,8.1164
base,86f6ec9300329f5df5978efab807f292,1023,18.496
base,5125922f82619d47bf561aa70be6dc29,1023,14.6102
base,b57227211eba9d6b37db2137f579e5d0,1023,3.6597
base,d9faaf9504dac419f93d407d7c03cc81,1023,9.9862
base,7c2ddf8d7431928a60f2df2f328976f4,1023,9.8377
base,ddf01f0b9aad4b8e2a200a10a6dfead8,1023,19.9266
base,07ba5d939e300bf7d188107c65989bd3,1023,3.6433
base,250dc861c1c544522a2cdf3008eadce6,1023,10.2595
base,440bcf3e181ef112ddb70622dfd753fb,1023,9.528
base,cc4dab4e27480a4cf275f25e2695620c,652,8.3668
base,a4b07e003c0734b7b36f07d79b256c46,1023,12.4378
base,102eef6dd968c77b3fced44b91fc9245,1023,15.837
base,f17aa5e01311ee73f39b3852f25f1d2a,1023,15.9526
base,98433cb1af6526dc9fe9f871a2dbb697,1023,9.1826
base,02c69ae369f8fe9a78d0605458083658,1023,8.4518
base,4924ab856d3a36fa9cf382fd7346bf8a,1023,4.2061
base,3c45d3c67707792d87215a2a4b0e190a,1023,6.4077
base,de795600808b8d8bc860f4c5b1352355,1023,14.7973
base,a0fb203fcbb2e4144b4ccd768fb81182,1023,11.5841
base,40d1e7ecbc6fa35aaa90461bc8a47406,1023,17.6168
base,a54d08ad5746f5f9bda21a76a214c7c2,1023,36.2469
base,12ed8f047f3d76780f3c18f302ba135d,1023,4.1911
base,8a78a12c44b2ad1909cbb4a0aa0202ac,1023,5.8438
base,4b628daa0ea097f4a6f9c39fe7479846,1023,16.3819
base,2405bd90ac89065db607325959ba1f56,1023,7.5724
base,93761409cce2b4fb94f400bcb11492a8,1023,6.8354
base,801c4cba1480e9b53a2aacaa2cf177ea,381,7.6038
base,6381bdaa845a59efb03ca35f3b8c8b96,1023,7.3641
base,cbe1d53905e76d7bf7aca908f48f13b7,1023,13.8344
base,e172b60b2ee0ab8aa4fa2469ec0e9bdd,1023,13.0519
base,2b062e382f16d234f058df51a11b70c7,1023,3.6927
base,03181041502e9356d6f3936792a6dc25,414,9.2627
base,565e746c266ea933bf369a34d975710d,288,6.8644
base,3e00850accae9ebbacef6ac12ad6f709,395,7.9061
base,c0cc1513bd54931431408c1147f1a77e,1023,7.5853
base,439909fd5c818e96611e7b62bcb1ac83,1023,19.4845
base,4f241015e6ebd7bf971e7815d613e1d3,1023,19.0708
base,aec4d4cd214bbe3ea2bab83a99a7b0e8,1023,16.568
base,3ac2efe4adaa471d8fb9af1253341a13,1023,10.3762
base,faef89e533142524ec29b6e2b1aa02ef,1023,5.106
base,827e4b67cbfdff39ad5f80bc4815c3fb,1023,10.7846
base,f514006f021290d74c800fb54564e054,908,6.7352
base,e5d2fd2199377045ce2ac2aa66253d8c,1023,4.655
base,73b208dd133257627130648b2953de53,1023,15.7576
base,166bf3e7181c10570f8e56dbf8db5831,1023,12.2709
base,49fa30957820cc11fb4b0669b2dd47ee,1023,10.9298
base,402748974a764f9c6a914bb28508451c,1023,8.3161
base,12ae9ecdaba85aa5da8a137fe5c8f441,1023,13.4074
base,5a4b2e34681d0a6d180c0cbf842e93aa,245,13.3966
base,76b508b05c7a9f7ddbb95abf4c2c1af4,1023,6.7303
base,c835824758565fbd5e2fc9886298be69,869,6.5883
base,7ca6a7f8a28d701609ca92d37603a59c,1023,4.0964
base,5738305d48a401fc0414c807b1ecdbd5,1023,15.5698
base,272f83b7283bfd7b26bd769c16bc0b7e,1023,23.4523
base,76a3d9a3288aab4f8167c6455005fa17,1023,9.6229
base,0b8084085d191eec232c272ca71c08c9,1023,14.7416
base,6259e6ef9c45d7b396b811665e426ff1,1023,6.526
base,9a711fffcccab1df5ee0881273a02fc1,1023,13.1628
base,0050ec8c02466fa442c4c71049b7fc12,1023,8.7699
base,96addb8bf536f15a1c849f250ce7d662,1023,3.9245
base,00064d3122e841a290c9c34a7c8caf1a,1023,15.3669
base,04a972a0c75ec43ab6537cc663e8c643,1023,19.0068
base,d6ac927efd9aa241b4ab382dd3e5ff77,1023,6.2384
base,3d95f73b917467bd904d2060632cb697,1023,8.3806
base,cec0e4e6560a71e9b48c1c2711bd8b2c,1023,10.9562
base,5f3df74930a9822f451b4d506b103cf6,1023,6.9165
base,fd433a5ddbeff0aa5ad0235312bf66eb,1023,17.3368
base,3a4fc5bcd0da7a8b70d9bcf3e611f06d,1023,14.3109
base,d1814ae270ab9a81c99362bbc3dd0a22,1023,6.5426
base,b15974f0bc4cee016e77232ca035949f,1023,6.4003
base,5829fdf15cde2524f1cbeea1d3869ec1,1023,11.6222
base,1e9c26fd46b5842445ab5e63c994d2dc,361,10.0811
base,1546fa7b5f58b4597f41a02278ef74f5,1023,5.0727
base,2ff0a70be5a74a14f3db38afbe51480a,1023,5.4056
base,5c97488b5eaaef6b8847dd3b3367c45a,1023,14.9304
base,5b8631fed7f00630e0e9fee9166727a2,854,6.1153
base,c0d694dd860b238a577050d472fcf015,431,11.1957
base,0c3fb0f2387d88bc3d7c15e5f736f10d,1023,4.0952
base,490683886b4762b0bf7c695d73447c8a,232,10.2073
base,f9576636054e5088e5d9731188710f44,924,6.7213
base,8a7f7e00ef8d510794df3fa9ee9b2835,370,26.2939
base,a3113f1cfce3bf8f754c83c2aaace584,1023,16.0657
base,26ab4065fcfdb3fb43b6bb4c258b9d83,1023,19.1908
base,b1363929f3f0b4448108b2a1736b4a35,1023,7.052
base,bb597cd9670729eefd34fc3f58d61c00,1023,21.4612
base,79089143c72f167f39f8f8ec80cf23d8,1023,31.2345
base,f97b5965ba62964d347751682aaf1330,1023,8.188
base,673dd5ef225f7ca6108e66768fba8884,1023,16.1715
base,e7df538435a2d466043ac02eaeb3374f,1023,17.8213
base,6ff5940ec4a4f9818f5afd7ce419f20e,1023,4.1201
base,a9acf48b25e170adbcffc837642c11f8,366,11.8543
base,3e69277860579163cec842c94c33f818,1023,11.5116
base,3dab55c26d5903c789730b7be342491b,1023,10.33
base,40c4e3abb35a065b1fae9f73f643114a,1023,8.3541
base,06a146bec4eb08cc76f7595d8ce13ff7,371,6.4509
base,898a7a522c1f2475b23d4cb8ff8a7f26,1023,16.2578
base,9275c0b64252451e5e5396ca2e9b1af8,1023,11.614
base,fe127aff0da20623203254651749131d,1023,10.4482
base,18d43e8853139cc1ec6111b6d8fff287,1023,13.5551
base,ed3f36d97d6b91a63c3278946467770f,1023,13.025
base,d48413dd1e2dc622a83c9046f7146e0b,349,10.1946
base,be7cadf7f55febe21085c3c45a06a660,1023,15.2589
base,4251d0182019690f5350e3eab89504b9,1023,8.6531
base,330b616295cf4eebd96c39c3890a6040,1023,11.1073
base,1354766a2389568cb03e0b2f5e297b17,228,7.3135
base,2d0cb1df5abf18c4db11fa28a9dd46f5,363,12.2509
base,e3872fc9dd0bb53b295c830991bae2be,1023,7.9323
base,f9cbcb33af663d74dcae93bdb6bb0cab,1023,4.3233
base,e730d39097efc857726a3047e7c8325f,1023,12.1102
base,f3ccc41899a91d052aafe99df7f27c1e,1023,6.9106
base,f82ee2e6c37c1419c8599f77421c8417,1023,3.5847
base,4330cbe1c5eea5e7b89371fbdd359333,499,13.2293
base,377d04ea21c33e93b6978a38ca697638,192,15.3483
base,6e594565356fcd6372887c865a170a11,338,8.743
base,c1d5881007e2bac75bf358ca07697245,1023,6.9565
base,143bcdf64297b891049e5ca1fdd572cd,1023,15.722
base,4569b91bdc907c53499edafa28ebc150,1023,3.6034
base,9cf307ea2cd8ad064df24e15e2b3f14d,801,7.0967
base,bce0bc7c6f0d9e00288bfa8a7f885e87,1023,6.2161
base,feb25175a17a1df9e6dddabfe6088aa7,1023,8.8266
base,f7c0aae92c4123dee022c503951d4452,872,8.1335
base,5548390e10d5394f6d95814d7e32e1b8,1023,5.0901
base,b61c5d6451e7548dc3cdb2e8742ba9bd,560,9.432
base,ec1bdf33080886e85c659e64df668687,1023,20.6288
base,af8cd10da179045dc571a1bd0b072d9c,306,109.9632
base,08b906063d94a84a2d416daaba37eee1,1023,6.617
base,54d66266c6e04e333e9adb59689e7004,1023,8.4995
base,12834d28db0e748159e391b893aa6ac8,821,10.53
base,98b6a1f674be4061a8976d7b1edb32ce,1023,5.942
base,104c32c6eb802d760be4e3e8f2a650d7,1023,10.7406
base,3717c913b079692145fa37fb72292843,606,7.8103
base,8fe36acf65b75cf49d8d067c0009cb14,1023,7.5557
base,e56756a059718dea42e8b06205ca594a,1023,4.7102
base,ac955d8cd33597e7fab7f00c57907e6e,1023,13.5312
base,0b596e1211a61e768375c3082aeed506,1023,4.652
base,26ad314eea53f4b8e51da9805fa375aa,575,6.1044
base,e715ef4626599aefd2606f457bb23078,1023,3.4699
base,32601833206be2e9497ed7e049300be7,425,10.3375
base,360363bb980cb588c2812969f7ae3e03,1023,11.5707
base,6f7be73036669a0dd5e77900e6a076a4,1023,4.2822
base,d118d40a1dc6b61adc874774bd841972,536,4.2469
base,28043b4766377792974cb0e144ec6f1f,1023,7.1084
base,5745fd43dc35eae9d1f50d65f4f2829f,1023,11.9208
base,f45c776f2dadd6dd28625a989dc12134,1023,6.632
base,e01da959e243fac3b1b25b0cad83d0af,1023,4.7337
base,ddbc5eae5ac370d845819c04db87fc44,1023,10.2213
base,6fbdd41a8a8dfcdd2af4f0fe9fcee8d8,1023,7.9034
base,d9d8470f29495fc7eed44fe404a21cdc,1023,3.6725
base,ddb2b5850522ac779ee68cd5581d1e24,1023,11.3108
base,90434ad8ebb1767773e8f4b730c28f3e,1023,5.1068
base,3b131cec9b047bc93934f8dabd5feb6a,1023,21.6015
base,3f7168997e4bf2942c7655e945bb138c,1023,9.4071
base,55636802c3afcc6100a4273bf9604439,377,11.1973
base,d12a200d2aac802dd63ba7970008db62,1023,6.4495
base,dfbcb7cae9141a061a9edeccab747fda,1023,10.4678
base,7f90e620e50c161f762d350b078e451b,1023,25.9965
base,cdbcaaafe3d485c7baf7e7bf87397067,417,24.0276
base,5a1271ff319caf10ec3dd3d4243f5a46,1023,5.7088
base,aefab259445e3075bea3d7f749bbee03,1023,11.8099
base,a1b395005039eae86263b18834de055f,1023,5.7464
base,8e0a74e2e7e18ff158365851a88f8dde,1023,10.2079
base,34fd8942d13328a6a73fc00930719854,1023,6.1495
base,0d66145318f63150d89edcc4f8cb4ff5,1023,11.9709
base,1d68c556d325686c8299ba5af365d64c,1023,18.9889
base,1ee91f5533f5ef5a527ebb37798ef231,1023,14.1795
base,377d77c4e94b4724d437844b9b736f70,1023,3.4186
base,77aeaf5b08fcce4bfce1241875fb2e83,1023,2.9572
base,46db919f73e586827a5097668d0e6aeb,1023,17.604
base,126ae6b568810672d73b2b665b71b67a,1023,6.3779
base,1a291db04b068623fd98f1c9f369109c,715,8.8306
base,50f368deeb96871f9d312b360f3cf143,1023,5.8623
base,b9c9cb19b67519ba82a5ff1af7c23adc,359,9.9442
base,e5d30b0aa89d81be22952677435d06ac,1023,12.0435
base,2084b5b360eb78dc6d7bf0dc06abf05f,588,6.5529
base,f67f84d1b5f9231cd1f75d007e979406,1023,11.5201
base,f7dcef1959fd68e727736d7b5dc9b4dc,1023,4.9755
base,89fc56f2e8a5d8e76a619603b9cb722f,1023,5.7114
base,8ac2c936932bc061c2de1e2f08bf9076,1023,6.9567
base,17e3a7d25d9050c393accec03dd1686e,316,11.4772
base,043e653c1dec830154dc7ccacfc80032,1023,6.8589
base,c881651bbd83b9b795578245107daec6,813,5.2139
base,ead0e7d8f26a978c4a546bc17b35d044,282,7.7401
base,b94edc63c4b049969967f8743001e813,1023,20.3948
base,a442872c35e468c0a88163e8afb6badf,1023,5.3302
base,951dbf90fd44cae7f3929f7b0ca5d4fd,1023,9.2241
base,413f78cff88382671fc00c6b78676f9c,1023,7.0244
base,4ca378ddd827f0af0bd8026705ae6c71,1023,12.8755
base,abd1749dd046ad83662825e1c23be73a,1023,3.7381
base,a7977bf5eeb32af20c989abaf03e3475,1023,13.6923
base,912c78e46e4e4ea41d2d817fc22643db,1023,8.7988
base,10bb3960a1a1cfd81f88890e0307b6e7,1023,3.1946
base,c37afaec792bfa11a0323ba540c218e8,1023,2.9891
base,4f760d78235b4d0b48f850d74dbc799b,377,10.504
base,db03fa7dcf43899fb9203cfa3cf22cd8,1023,9.6368
base,6bb70450d06be4c37153ed8a9ba0002d,1023,7.4966
base,6cbed69e770e10d3b7a8d9a3caad5ef6,1023,6.1368
base,108de4e1d08a6913f155dda9691b715d,1023,6.7168
base,61475c0354f62ad4df66b40a51318fdf,1023,18.2665
base,4e72de708528b862b19c09c875a383ca,711,11.0623
base,6da367c2a2634c9d52cf55cbbc772d74,762,7.4899
base,22ccecf40e90aaba24e70166d4e97f75,558,13.5431
base,8cd3593e30a9516fd9c9ce6d0767124b,1023,17.5366
base,7d817e58e2b8014728c444b9c3ea7c89,1023,3.0531
base,3d440244ae04ac862c79a87387635ec4,1023,4.9021
base,c4e7ca4a9d117b1e0011dd05bd923bd9,486,13.8911
base,1ec0f5b61c8b2bffdffa6083df3861be,1023,8.6293
base,f9df7d41f42674606b6fbf6bcf7db451,1023,11.6726
base,4a70fcb22cc7e2790654fc7dbf6b972a,1023,11.9576
base,d5ca6c997321bd18b88ed6001fb89b3b,1023,7.5852
base,320efd155b6dacae8c6c9be9b4aecc4c,1023,5.8032
base,974b4cf1378a391769abeee75742070d,1023,10.2989
base,9fcae0ebec78172bb77bc3c8f9508671,1023,6.1125
base,4eb15c714b3232334bb5fe387050c1a8,1023,4.112
base,5ad0153dde7311be3ba897ded80859b5,1023,12.3606
base,ec74fdfb6854c9896736998b18e31322,1023,5.0051
base,6095dd6d951ef9221b049c9bdd67e8cc,1023,7.8384
base,97224ebe12d79c9d218e97c57378f0a2,403,9.2859
base,dfe6db3d0da3461ecb69088903ef5de4,1023,4.5003
base,080a3ed4094e3197375a6a9e1208832d,1023,6.4976
base,69963f86876139efe0eea205bb30fce1,1023,3.6786
base,4e1ed17b97e885bd601b02386435593e,1023,6.155
base,fa47400dd6df9e61f213bf31700dd3fb,1023,3.5654
base,4f2226c44d8fabc58ad96af9dfe7eed4,308,14.1643
base,db3cad81307d221c6223155ab69c0c68,1023,21.4028
base,314c1bfb8fa5c5eab3eb82b86be6924b,1023,17.0316
base,b74cb0c004db52ea39bf177d6f82993f,1023,10.8133
base,549a4a1d3776e1a6ad390a533db70945,1023,14.4602
base,06ff044e499de9817ff4cd172eb2c0a2,1023,16.6383
base,bfbe1239415c9895bfcd7a633cc3fd09,1023,18.0483
base,ba7d136df1c356bb2c17b9209ba76804,1023,8.9821
base,95e940fa0c9d0508bc3195a945159540,1023,18.6321
base,2e00ef1bc55d4e1e5c9600dba873670c,508,6.7215
base,68d6b025403c948db771c1ec41cdecfb,1005,8.406
base,cedc726faa6a8220aeea17d4f24fbc78,611,6.6077
base,5bb94d548d85e2bf7b27c0801c130c64,1023,2.2447
base,65cd6f0cdeb2c08c6c619e54a882121a,371,6.5216
base,b4fd7ec7ce73267fd4920c89bc213604,1023,15.7715
base,f663af8bac3e07b9d8a4efddd7b25219,1023,5.761
base,f3e0c3f3fc570b376c8de89a6f05899c,1023,13.3322
base,b5155232d023a13cd180ffed0b9eb75c,1023,15.5897
base,0a0605ec3d4ba6784660945301ded3fe,1023,11.5588
base,a14074caecb14112aeb1643415a395e5,1023,11.2907
base,49fff9f29c0a7b2e8a68efa778b90a5b,1009,7.8499
base,959724be0e494e32eda9d11ddec07e8f,1023,4.7018
base,bdf6f611ffbf26859e74968385286ab1,1023,9.4022
base,a2e13970ed4349d1287ebe12096ab331,1023,9.1948
base,c735cc864d2d8bf9d7c9533ae9a2b42b,1023,4.6024
base,4d55f916a5dc5be1eda38c1464ff6a37,1023,10.4546
base,72d0e71480b3c9d3f9bae8a7bf1a52b8,1023,4.9415
base,a353343b7876d8b1ba675e1fec9a1e22,1023,6.5229
base,d590ec96ec685885fc9cecd91aca951f,1023,21.371
base,ab095bd390e929b371446396f1130077,569,16.4587
base,a28cdc26d6f5d4324bf1d8c77574d63a,1023,10.4548
base,9676396ae42effa4c6e325cca790dfa7,1023,7.6236
base,0877720e47cc12554e0e57366724aabb,1023,6.2279
base,4c2b551ecbe969e96510011fb8c6c4d8,1023,10.1012
base,d24e854f0e05ec3152ab6e18ae3c61f1,1023,10.3018
base,04bd4c719f2d9839415e83774d763870,1023,19.7592
base,9cf048ae9ebe00e1790dc4b7111c79b5,1023,35.9303
base,8a496649f3bd7560f20677128b29f985,1023,7.351
base,e216bbd5f5d0875672008c9a38b77923,1023,18.1662
base,e20a07cc9f356ba36d6b6d396b49aae6,1023,4.1114
base,d242348d026a3fa66586c00b1a834268,1023,5.5165
base,2fed92b85baaf0b26338217270151781,847,15.6334
base,e92be2761473ecec52931d85dcd8552f,269,9.2746
base,8728e2697943293f23e75712cb30bc83,1023,7.0893
base,3c945a04ef7bdc02637e0f80e7da2e0e,1023,13.1121
base,8e1194dad931b5baec485d0e2f6e899c,1023,15.0602
base,9da3abf363f90acd53eeecf543eaae42,1023,8.5339
base,cf2150683365c6f408d4b904ceed0e61,584,12.6219
base,f4e5d020fcb41a69df61578245588493,1023,14.0504
base,f059f41e87286dcb56da168144e86a03,514,7.7853
base,32861abebd666a221195d436bcfa8c94,1023,17.4181
base,7a72884cf8b256b0d2696091af73e275,1023,15.4368
base,794452a753f765316b63c566f1079ad5,1023,12.3432
base,aca40174fe8d04505622d8db652d735b,1023,24.2729
base,91c104b2c79afcf164f2b9b163a29c3e,1023,4.4317
base,f1893ed1ba9e41aaf54e98eee12882ea,673,11.2091
base,836d810f85454a83bf838411bed7fdcf,1023,9.0784
base,a5b8327f7b3e1d4a5f71d930f5c3d301,1023,45.7492
base,d8566f5bad5af49243e85c335c1589a9,1023,9.8724
base,9f66056dbedfc0db85a6cec482ed9f30,1023,7.332
base,93a2250ab886693e010fae10cc8579a9,1023,4.7298
base,34348ca6cc83ddb4228f3d98fd6f01e8,1023,15.6193
base,f402ec26d995e9828247f1adc0b73b7b,1023,21.7812
base,307d9c5dd305ffdb9f60366afe2da007,1023,10.8706
base,4229a1601bcfd9f2115670249ff8fe53,1023,1.7739
base,197740d047839f1b238b5be0d78c1a25,335,5.2206
base,1181b8b03ec4550bbdde8760183657c4,1023,3.5718
base,8fdb4e7839082c90369fadc6a9f6d974,1023,18.9889
base,526b707894077b07b6478a05f40995f7,1023,15.1363
base,ae468b234fc307d2d1356a25ade8dea9,1023,21.5336
base,2d9174882f662766b666ab100c88c36b,1023,10.6399
base,104af939c9f637c7c54426d9c8c65bc4,1023,4.694
base,4bd4b40cd8ef900ef42c67e444d19297,911,5.67
base,2791a49f23234dcf73a94da452f3b978,1023,4.2249
base,8082a49a8138a68731d322150907932b,1023,3.3583
base,8721c7dc3b61237b39f17da381ac9723,1023,12.66
base,8d958c62bcec962d7c9b55f61ec5bbf5,1023,4.3005
base,f280a5be4118a8309cf43ede829cd31c,848,7.3013
base,a3eb9df54bcced116cfe71371fbb72b2,1023,6.6615
base,fdba11d5b8025bcf5d2a78437f2975ef,1023,5.5843
base,85de41dfea77158c64b23926a7028227,1023,10.5761
base,3322f10046e94465d9cb8163ce5e3be2,1023,19.2115
base,a0bf29d46a623bb6f910f2d57341a4e6,1023,14.3782
base,03072957be981d257d76410384f88c69,893,5.824
base,c220bc0d9af3554ef6c518a8edb4f010,1023,4.9133
base,63429a1ae94b193ab53970b9ce6d67c3,1023,5.4412
base,4b9b9bfcf22bcd9b51dedc7cb147d0f6,1023,12.0282
base,72b97b7a7a22b86b2e8f7b7c53bb4476,1023,2.4923
base,231e7042ef57c7d6e7a4c596860dfcdb,1023,4.891
base,2a13f34dee3dce823154d1d182971ab5,1023,6.644
base,a85a9371ce5226ab613cc9f5505f6647,482,6.5475
base,53fcfff1186e47edf7cb8e70812f802e,1023,10.7269
base,d9a20daea7941e59579f855be7bc8a25,1023,9.5739
base,9778397c4002176c6909edb63b1d0d68,1023,16.122
base,7914e21a059db663161ef7cdb19fbc55,1023,6.9104
base,db0eaebc598763a1fc15bd7da2caf4be,634,8.2605
base,6c5ecabae51d0968404fabc45855536c,1023,12.8975
